scen,fuel,rx,WS,time,TFL,TFC,ROS,ROSeq,HFI,Area,BUI,FFMC,LB,FROS,CFB,a,Prob
PIMA1control25,PIMA,1control,25,14,2.53,4.12058177246537,15.8418265768997,20.6,19583.2625505991,0.473765226927034,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.929823062491968
PIMA1control25,PIMA,1control,25,16,2.53,4.12058177246537,16.7405792214924,20.6,20694.2776801782,0.726068336131605,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.913170334934683
PIMA1control25,PIMA,1control,25,18,2.53,4.12058177246537,17.4695700175066,20.6,21595.4375360836,1.04864118098086,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.886717018661641
PIMA1control25,PIMA,1control,25,20,2.53,4.12058177246537,18.0608646121549,20.6,22326.3808547431,1.44618361903936,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.844704891344829
PIMA1control25,PIMA,1control,25,22,2.53,4.12058177246537,18.5404718987926,20.6,22919.2591677214,1.92231103813704,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.77863567716456
PIMA1control25,PIMA,1control,25,24,2.53,4.12058177246537,18.9294880533082,20.6,23400.1510303688,2.47974738144187,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.678603817066046
PIMA1control25,PIMA,1control,25,26,2.53,4.12058177246537,19.2450244779841,20.6,23790.2091223894,3.12050069913268,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.540091275784997
PIMA1control25,PIMA,1control,25,28,2.53,4.12058177246537,19.5009604696943,20.6,24106.590677097,3.84601520930078,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.376707413181413
PIMA1control25,PIMA,1control,25,30,2.53,4.12058177246537,19.7085537195701,20.6,24363.2121655545,4.65729870806529,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.223335749370941
PIMA1control25,PIMA,1control,25,35,2.53,4.12058177246537,20.0717982488479,20.6,24812.2458014415,7.06458442420338,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.0307580057251777
PIMA1control25,PIMA,1control,25,40,2.53,4.12058177246537,20.2870287127278,20.6,25078.3082193443,10.0164731151651,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.00212254044278069
PIMA1control25,PIMA,1control,25,45,2.53,4.12058177246537,20.414557550324,20.6,25235.9561204431,13.5132824070805,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.0000865604431789892
PIMA1control25,PIMA,1control,25,50,2.53,4.12058177246537,20.4901212234465,20.6,25329.3660086818,17.5535473353268,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.0000021421133186557
PIMA1control25,PIMA,1control,25,55,2.53,4.12058177246537,20.5348943806664,20.6,25384.7134453427,22.1353911993594,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.000000032283743657369
PIMA1control25,PIMA,1control,25,60,2.53,4.12058177246537,20.5614234722868,20.6,25417.508032754,27.2570941188492,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.000000000296799067281742
PIMAstrip_parallel12,PIMA,strip_parallel,12,2,1.8,4.09358177246537,2.85217955013227,15.1,3502.68906546598,0.000299769529166323,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.953356888730789
PIMAstrip_parallel12,PIMA,strip_parallel,12,4,1.8,4.09358177246537,5.16562213429151,15.1,6343.76898371382,0.00420142844856837,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.95319778291881
PIMAstrip_parallel12,PIMA,strip_parallel,12,6,1.8,4.09358177246537,7.04208765693127,15.1,8648.20850175516,0.0187172806792493,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.952601297892337
PIMAstrip_parallel12,PIMA,strip_parallel,12,8,1.8,4.09358177246537,8.56411499478948,15.1,10517.3715119903,0.0522883451252002,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.951194011777698
PIMAstrip_parallel12,PIMA,strip_parallel,12,10,1.8,4.09358177246537,9.79865258113899,15.1,12033.4756802614,0.113321546482659,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.948533452849771
PIMAstrip_parallel12,PIMA,strip_parallel,12,12,1.8,4.09358177246537,10.8000032232729,15.1,13263.2089012072,0.20945873474552,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.944062900766178
PIMAstrip_parallel12,PIMA,strip_parallel,12,14,1.8,4.09358177246537,11.612212685009,15.1,14260.6626556032,0.347274510999914,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.937013976476524
PIMAstrip_parallel12,PIMA,strip_parallel,12,16,1.8,4.09358177246537,12.2710070992493,15.1,15069.711297384,0.532215139591613,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.926249765731506
PIMAstrip_parallel12,PIMA,strip_parallel,12,18,1.8,4.09358177246537,12.8053644303083,15.1,15725.9419265059,0.768664166641307,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.910027827678567
PIMAstrip_parallel12,PIMA,strip_parallel,12,20,1.8,4.09358177246537,13.2387891089096,15.1,16258.2197357236,1.06006663337352,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.885661976392628
PIMAstrip_parallel12,PIMA,strip_parallel,12,22,1.8,4.09358177246537,13.5903459063965,15.1,16689.9576851772,1.40907265416841,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.849110003895193
PIMAstrip_parallel12,PIMA,strip_parallel,12,24,1.8,4.09358177246537,13.8754985245123,15.1,17040.1463531441,1.81767890581418,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.794706328800553
PIMAstrip_parallel12,PIMA,strip_parallel,12,26,1.8,4.09358177246537,14.1067897872602,15.1,17324.1892623387,2.28735730858755,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.715756540953528
PIMAstrip_parallel12,PIMA,strip_parallel,12,28,1.8,4.09358177246537,14.2943933539992,15.1,17554.5804247144,2.81916648837096,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.607449025382698
PIMAstrip_parallel12,PIMA,strip_parallel,12,30,1.8,4.09358177246537,14.4465612216266,15.1,17741.4539074967,3.41384516950417,40,87,1.66279922358523,3.30767534768342,0.9,0.104673372559999,0.473059492242132
